,puma,above_lw,below_lw,above_pov,below_pov,pct_below_lw,pct_below_pov,code,name_x,flag,Unnamed: 3,Unnamed: 4,Unnamed: 5,state_fips,puma_short,name_y
5637,451102,37351.0,21560.0,52180.0,6731.0,0.365975793994,0.114257099693,45 01102,"Horry County (Southeast)--Myrtle Beach, North Myrtle Beach Cities & Socastee (East) ",1,,,,45,1102,sc
4720,373105,25044.0,14469.0,33420.0,6093.0,0.366183281452,0.154202414395,37 03105,Charlotte City (Southwest) ,1,,,,37,3105,nc
4719,373105,25044.0,14469.0,33420.0,6093.0,0.366183281452,0.154202414395,37 03105,Charlotte City (Southwest) ,1,,,,37,3105,nc
4721,373105,25044.0,14469.0,33420.0,6093.0,0.366183281452,0.154202414395,37 03105,Charlotte City (Southwest) ,1,,,,37,3105,nc
775,66505,34196.0,19764.0,47135.0,6825.0,0.366271312083,0.126482579689,06 06505,"Riverside County (Southwest)--Menifee, Lake Elsinore & Canyon Lake Cities ",1,,,,6,6505,ca
774,66505,34196.0,19764.0,47135.0,6825.0,0.366271312083,0.126482579689,06 06505,"Riverside County (Southwest)--Menifee, Lake Elsinore & Canyon Lake Cities ",1,,,,6,6505,ca
776,66505,34196.0,19764.0,47135.0,6825.0,0.366271312083,0.126482579689,06 06505,"Riverside County (Southwest)--Menifee, Lake Elsinore & Canyon Lake Cities ",1,,,,6,6505,ca
2664,21300,22648.0,13090.0,29061.0,6677.0,0.36627679221,0.186831943589,21 00300,Pennyrile Area Development District (South) ,1,,,,21,300,ky
2665,21300,22648.0,13090.0,29061.0,6677.0,0.36627679221,0.186831943589,21 00300,Pennyrile Area Development District (South) ,1,,,,21,300,ky
2666,21300,22648.0,13090.0,29061.0,6677.0,0.36627679221,0.186831943589,21 00300,Pennyrile Area Development District (South) ,1,,,,21,300,ky
4592,37700,25969.0,15014.0,34648.0,6335.0,0.366347021936,0.154576287729,37 00700,Northeast Albemarle Sound Region ,1,,,,37,700,nc
4591,37700,25969.0,15014.0,34648.0,6335.0,0.366347021936,0.154576287729,37 00700,Northeast Albemarle Sound Region ,1,,,,37,700,nc
4590,37700,25969.0,15014.0,34648.0,6335.0,0.366347021936,0.154576287729,37 00700,Northeast Albemarle Sound Region ,1,,,,37,700,nc
5122,40701,23512.0,13599.0,31197.0,5914.0,0.36644121689,0.159359758562,40 00701,"Carter, Garvin, Murray, Love & Pontotoc (West) Counties ",1,,,,40,701,ok
5121,40701,23512.0,13599.0,31197.0,5914.0,0.36644121689,0.159359758562,40 00701,"Carter, Garvin, Murray, Love & Pontotoc (West) Counties ",1,,,,40,701,ok
5123,40701,23512.0,13599.0,31197.0,5914.0,0.36644121689,0.159359758562,40 00701,"Carter, Garvin, Murray, Love & Pontotoc (West) Counties ",1,,,,40,701,ok
3638,291500,24290.0,14051.0,32791.0,5550.0,0.366474531181,0.144753657964,29 01500,"Phelps, Crawford, Dent, Gasconade & Maries Counties ",1,,,,29,1500,mo
3636,291500,24290.0,14051.0,32791.0,5550.0,0.366474531181,0.144753657964,29 01500,"Phelps, Crawford, Dent, Gasconade & Maries Counties ",1,,,,29,1500,mo
3637,291500,24290.0,14051.0,32791.0,5550.0,0.366474531181,0.144753657964,29 01500,"Phelps, Crawford, Dent, Gasconade & Maries Counties ",1,,,,29,1500,mo
5377,422003,26291.0,15214.0,36734.0,4771.0,0.366558245994,0.114950006023,42 02003,Westmoreland County (East) ,1,,,,42,2003,pa
5378,422003,26291.0,15214.0,36734.0,4771.0,0.366558245994,0.114950006023,42 02003,Westmoreland County (East) ,1,,,,42,2003,pa
5376,422003,26291.0,15214.0,36734.0,4771.0,0.366558245994,0.114950006023,42 02003,Westmoreland County (East) ,1,,,,42,2003,pa
3284,262600,36729.0,21256.0,49945.0,8040.0,0.366577563163,0.138656549108,26 02600,Jackson County ,1,,,,26,2600,mi
3283,262600,36729.0,21256.0,49945.0,8040.0,0.366577563163,0.138656549108,26 02600,Jackson County ,1,,,,26,2600,mi
3282,262600,36729.0,21256.0,49945.0,8040.0,0.366577563163,0.138656549108,26 02600,Jackson County ,1,,,,26,2600,mi
2695,211300,36459.0,21114.0,47993.0,9580.0,0.366734406753,0.166397443246,21 01300,Lincoln Trail Area Development District (West) ,1,,,,21,1300,ky
2696,211300,36459.0,21114.0,47993.0,9580.0,0.366734406753,0.166397443246,21 01300,Lincoln Trail Area Development District (West) ,1,,,,21,1300,ky
2694,211300,36459.0,21114.0,47993.0,9580.0,0.366734406753,0.166397443246,21 01300,Lincoln Trail Area Development District (West) ,1,,,,21,1300,ky
6888,5151224,33241.0,19252.0,45212.0,7281.0,0.366753662393,0.13870420818,51 51224,"Henrico County (South & East)--Highland Springs, East Highland Park & Glen Allen ",1,,,,51,51224,va
6889,5151224,33241.0,19252.0,45212.0,7281.0,0.366753662393,0.13870420818,51 51224,"Henrico County (South & East)--Highland Springs, East Highland Park & Glen Allen ",1,,,,51,51224,va
6887,5151224,33241.0,19252.0,45212.0,7281.0,0.366753662393,0.13870420818,51 51224,"Henrico County (South & East)--Highland Springs, East Highland Park & Glen Allen ",1,,,,51,51224,va
4153,36403,25496.0,14790.0,35059.0,5227.0,0.367125055851,0.129747306757,36 00403,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties ",1,,,,36,403,ny
4154,36403,25496.0,14790.0,35059.0,5227.0,0.367125055851,0.129747306757,36 00403,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties ",1,,,,36,403,ny
4152,36403,25496.0,14790.0,35059.0,5227.0,0.367125055851,0.129747306757,36 00403,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties ",1,,,,36,403,ny
6490,54400,54678.0,31732.0,75067.0,11343.0,0.367226015507,0.13126952899,54 00400,"Berkeley, Jefferson, Mineral, Hampshire & Morgan Counties ",1,,,,54,400,wv
6488,54400,54678.0,31732.0,75067.0,11343.0,0.367226015507,0.13126952899,54 00400,"Berkeley, Jefferson, Mineral, Hampshire & Morgan Counties ",1,,,,54,400,wv
6487,54400,54678.0,31732.0,75067.0,11343.0,0.367226015507,0.13126952899,54 00400,"Berkeley, Jefferson, Mineral, Hampshire & Morgan Counties ",1,,,,54,400,wv
6489,54400,54678.0,31732.0,75067.0,11343.0,0.367226015507,0.13126952899,54 00400,"Berkeley, Jefferson, Mineral, Hampshire & Morgan Counties ",1,,,,54,400,wv
3881,34304,26445.0,15351.0,37291.0,4505.0,0.367283950617,0.107785434013,34 00304,"Bergen County (West Central)--Fair Lawn Borough, Garfield City & Lodi Borough ",1,,,,34,304,nj
3880,34304,26445.0,15351.0,37291.0,4505.0,0.367283950617,0.107785434013,34 00304,"Bergen County (West Central)--Fair Lawn Borough, Garfield City & Lodi Borough ",1,,,,34,304,nj
3879,34304,26445.0,15351.0,37291.0,4505.0,0.367283950617,0.107785434013,34 00304,"Bergen County (West Central)--Fair Lawn Borough, Garfield City & Lodi Borough ",1,,,,34,304,nj
6908,5155001,26427.0,15344.0,37759.0,4012.0,0.36733619018,0.0960474970673,51 55001,Chesapeake City (Northeast) ,1,,,,51,55001,va
6909,5155001,26427.0,15344.0,37759.0,4012.0,0.36733619018,0.0960474970673,51 55001,Chesapeake City (Northeast) ,1,,,,51,55001,va
6910,5155001,26427.0,15344.0,37759.0,4012.0,0.36733619018,0.0960474970673,51 55001,Chesapeake City (Northeast) ,1,,,,51,55001,va
4295,362901,24161.0,14030.0,33933.0,4258.0,0.367364038648,0.111492236391,36 02901,Orange County (Northeast)--Greater Newburgh City ,1,,,,36,2901,ny
4294,362901,24161.0,14030.0,33933.0,4258.0,0.367364038648,0.111492236391,36 02901,Orange County (Northeast)--Greater Newburgh City ,1,,,,36,2901,ny
4293,362901,24161.0,14030.0,33933.0,4258.0,0.367364038648,0.111492236391,36 02901,Orange County (Northeast)--Greater Newburgh City ,1,,,,36,2901,ny
1795,1211503,32758.0,19033.0,45966.0,5825.0,0.367496283138,0.112471278794,12 11503,Sarasota County (East) ,1,,,,12,11503,fl
1794,1211503,32758.0,19033.0,45966.0,5825.0,0.367496283138,0.112471278794,12 11503,Sarasota County (East) ,1,,,,12,11503,fl
1796,1211503,32758.0,19033.0,45966.0,5825.0,0.367496283138,0.112471278794,12 11503,Sarasota County (East) ,1,,,,12,11503,fl
2427,181200,38055.0,22125.0,50095.0,10085.0,0.367647058824,0.167580591559,18 01200,Tippecanoe County--Lafayette & West Lafayette Cities ,1,,,,18,1200,in
2428,181200,38055.0,22125.0,50095.0,10085.0,0.367647058824,0.167580591559,18 01200,Tippecanoe County--Lafayette & West Lafayette Cities ,1,,,,18,1200,in
2429,181200,38055.0,22125.0,50095.0,10085.0,0.367647058824,0.167580591559,18 01200,Tippecanoe County--Lafayette & West Lafayette Cities ,1,,,,18,1200,in
1984,133800,27029.0,15726.0,37709.0,5046.0,0.367816629634,0.11802128406,13 03800,Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties ,1,,,,13,3800,ga
1983,133800,27029.0,15726.0,37709.0,5046.0,0.367816629634,0.11802128406,13 03800,Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties ,1,,,,13,3800,ga
1985,133800,27029.0,15726.0,37709.0,5046.0,0.367816629634,0.11802128406,13 03800,Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties ,1,,,,13,3800,ga
3614,291002,31516.0,18337.0,44050.0,5803.0,0.367821394901,0.116402222534,29 01002,Jackson County (North Central) ,1,,,,29,1002,mo
3613,291002,31516.0,18337.0,44050.0,5803.0,0.367821394901,0.116402222534,29 01002,Jackson County (North Central) ,1,,,,29,1002,mo
3612,291002,31516.0,18337.0,44050.0,5803.0,0.367821394901,0.116402222534,29 01002,Jackson County (North Central) ,1,,,,29,1002,mo
4757,374000,28306.0,16472.0,38131.0,6647.0,0.36785921658,0.148443432043,37 04000,Wayne County ,1,,,,37,4000,nc
4756,374000,28306.0,16472.0,38131.0,6647.0,0.36785921658,0.148443432043,37 04000,Wayne County ,1,,,,37,4000,nc
4755,374000,28306.0,16472.0,38131.0,6647.0,0.36785921658,0.148443432043,37 04000,Wayne County ,1,,,,37,4000,nc
3388,27200,26520.0,15448.0,35873.0,6095.0,0.368089973313,0.145229698818,27 00200,"Beltrami, Becker, Hubbard, Clearwater, Mahnomen & Lake of the Woods Counties ",3,,,,27,200,mn
3387,27200,26520.0,15448.0,35873.0,6095.0,0.368089973313,0.145229698818,27 00200,"Beltrami, Becker, Hubbard, Clearwater, Mahnomen & Lake of the Woods Counties ",3,,,,27,200,mn
3389,27200,26520.0,15448.0,35873.0,6095.0,0.368089973313,0.145229698818,27 00200,"Beltrami, Becker, Hubbard, Clearwater, Mahnomen & Lake of the Woods Counties ",3,,,,27,200,mn
3391,27300,30459.0,17754.0,42833.0,5380.0,0.368240930869,0.111588160869,27 00300,"Itasca, Carlton (South), Cass & Aitkin Counties--Grand Rapids City ",4,,,,27,300,mn
3390,27300,30459.0,17754.0,42833.0,5380.0,0.368240930869,0.111588160869,27 00300,"Itasca, Carlton (South), Cass & Aitkin Counties--Grand Rapids City ",4,,,,27,300,mn
3392,27300,30459.0,17754.0,42833.0,5380.0,0.368240930869,0.111588160869,27 00300,"Itasca, Carlton (South), Cass & Aitkin Counties--Grand Rapids City ",4,,,,27,300,mn
5401,422600,34988.0,20394.0,48588.0,6794.0,0.368242389224,0.122675237442,42 02600,Schuylkill County ,1,,,,42,2600,pa
5400,422600,34988.0,20394.0,48588.0,6794.0,0.368242389224,0.122675237442,42 02600,Schuylkill County ,1,,,,42,2600,pa
5402,422600,34988.0,20394.0,48588.0,6794.0,0.368242389224,0.122675237442,42 02600,Schuylkill County ,1,,,,42,2600,pa
2178,172200,37849.0,22063.0,52604.0,7308.0,0.368256776606,0.12197890239,17 02200,"Livingston, Ford, Iroquois & Vermilion Counties ",1,,,,17,2200,il
2180,172200,37849.0,22063.0,52604.0,7308.0,0.368256776606,0.12197890239,17 02200,"Livingston, Ford, Iroquois & Vermilion Counties ",1,,,,17,2200,il
2179,172200,37849.0,22063.0,52604.0,7308.0,0.368256776606,0.12197890239,17 02200,"Livingston, Ford, Iroquois & Vermilion Counties ",1,,,,17,2200,il
1124,611104,26672.0,15556.0,38311.0,3917.0,0.368381168893,0.0927583593824,06 11104,Ventura County (Southwest)--San Buenaventura (Ventura) City ,1,,,,6,11104,ca
1123,611104,26672.0,15556.0,38311.0,3917.0,0.368381168893,0.0927583593824,06 11104,Ventura County (Southwest)--San Buenaventura (Ventura) City ,1,,,,6,11104,ca
1122,611104,26672.0,15556.0,38311.0,3917.0,0.368381168893,0.0927583593824,06 11104,Ventura County (Southwest)--San Buenaventura (Ventura) City ,1,,,,6,11104,ca
4109,35802,26075.0,15214.0,34599.0,6690.0,0.368475865243,0.162028627479,35 00802,Albuquerque City (Near Northeast Heights) ,1,,,,35,802,nm
4108,35802,26075.0,15214.0,34599.0,6690.0,0.368475865243,0.162028627479,35 00802,Albuquerque City (Near Northeast Heights) ,1,,,,35,802,nm
4107,35802,26075.0,15214.0,34599.0,6690.0,0.368475865243,0.162028627479,35 00802,Albuquerque City (Near Northeast Heights) ,1,,,,35,802,nm
6090,483306,27933.0,16306.0,37105.0,7134.0,0.368588801736,0.161260426321,48 03306,El Paso City (Northwest) ,1,,,,48,3306,tx
6091,483306,27933.0,16306.0,37105.0,7134.0,0.368588801736,0.161260426321,48 03306,El Paso City (Northwest) ,1,,,,48,3306,tx
6092,483306,27933.0,16306.0,37105.0,7134.0,0.368588801736,0.161260426321,48 03306,El Paso City (Northwest) ,1,,,,48,3306,tx
4028,341901,23996.0,14014.0,32962.0,5048.0,0.368692449355,0.132807156012,34 01901,Union County (North Central)--Roselle Park Borough ,1,,,,34,1901,nj
4027,341901,23996.0,14014.0,32962.0,5048.0,0.368692449355,0.132807156012,34 01901,Union County (North Central)--Roselle Park Borough ,1,,,,34,1901,nj
4026,341901,23996.0,14014.0,32962.0,5048.0,0.368692449355,0.132807156012,34 01901,Union County (North Central)--Roselle Park Borough ,1,,,,34,1901,nj
2190,172601,21401.0,12500.0,26091.0,7810.0,0.368720686705,0.230376685054,17 02601,DeKalb County ,1,,,,17,2601,il
2191,172601,21401.0,12500.0,26091.0,7810.0,0.368720686705,0.230376685054,17 02601,DeKalb County ,1,,,,17,2601,il
2192,172601,21401.0,12500.0,26091.0,7810.0,0.368720686705,0.230376685054,17 02601,DeKalb County ,1,,,,17,2601,il
2106,161200,22323.0,13043.0,31324.0,4042.0,0.368800542894,0.114290561556,16 01200,Bonneville County--Idaho Falls City ,2,,,,16,1200,id
2107,161200,22323.0,13043.0,31324.0,4042.0,0.368800542894,0.114290561556,16 01200,Bonneville County--Idaho Falls City ,2,,,,16,1200,id
2108,161200,22323.0,13043.0,31324.0,4042.0,0.368800542894,0.114290561556,16 01200,Bonneville County--Idaho Falls City ,2,,,,16,1200,id
2071,16100,28037.0,16396.0,37233.0,7200.0,0.369005018792,0.162041725744,16 00100,"Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties ",3,,,,16,100,id
2070,16100,28037.0,16396.0,37233.0,7200.0,0.369005018792,0.162041725744,16 00100,"Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties ",3,,,,16,100,id
2072,16100,28037.0,16396.0,37233.0,7200.0,0.369005018792,0.162041725744,16 00100,"Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties ",3,,,,16,100,id
3908,34601,32325.0,18905.0,44184.0,7046.0,0.369022057388,0.137536599649,34 00601,Hudson County (Central)--Jersey City (North) ,1,,,,34,601,nj
3907,34601,32325.0,18905.0,44184.0,7046.0,0.369022057388,0.137536599649,34 00601,Hudson County (Central)--Jersey City (North) ,1,,,,34,601,nj
3906,34601,32325.0,18905.0,44184.0,7046.0,0.369022057388,0.137536599649,34 00601,Hudson County (Central)--Jersey City (North) ,1,,,,34,601,nj
5877,481502,24841.0,14556.0,33832.0,5565.0,0.36946975658,0.141254410234,48 01502,East Texas COG (Central)--Smith County (West)--Tyler City ,1,,,,48,1502,tx
5879,481502,24841.0,14556.0,33832.0,5565.0,0.36946975658,0.141254410234,48 01502,East Texas COG (Central)--Smith County (West)--Tyler City ,1,,,,48,1502,tx
5878,481502,24841.0,14556.0,33832.0,5565.0,0.36946975658,0.141254410234,48 01502,East Texas COG (Central)--Smith County (West)--Tyler City ,1,,,,48,1502,tx
3839,33200,30606.0,17936.0,44535.0,4007.0,0.369494458407,0.0825470726381,33 00200,"Lakes Region--Belknap, Carroll & Merrimack (Northern) Counties ",1,,,,33,200,nh
3837,33200,30606.0,17936.0,44535.0,4007.0,0.369494458407,0.0825470726381,33 00200,"Lakes Region--Belknap, Carroll & Merrimack (Northern) Counties ",1,,,,33,200,nh
3838,33200,30606.0,17936.0,44535.0,4007.0,0.369494458407,0.0825470726381,33 00200,"Lakes Region--Belknap, Carroll & Merrimack (Northern) Counties ",1,,,,33,200,nh
4487,364004,30183.0,17697.0,40255.0,7625.0,0.369611528822,0.15925229741,36 04004,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene ,1,,,,36,4004,ny
4485,364004,30183.0,17697.0,40255.0,7625.0,0.369611528822,0.15925229741,36 04004,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene ,1,,,,36,4004,ny
4486,364004,30183.0,17697.0,40255.0,7625.0,0.369611528822,0.15925229741,36 04004,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene ,1,,,,36,4004,ny
4700,372900,28564.0,16768.0,39670.0,5662.0,0.369893232154,0.124900732374,37 02900,Iredell (South)--Mooresville Town & Statesville City ,1,,,,37,2900,nc
4699,372900,28564.0,16768.0,39670.0,5662.0,0.369893232154,0.124900732374,37 02900,Iredell (South)--Mooresville Town & Statesville City ,1,,,,37,2900,nc
4698,372900,28564.0,16768.0,39670.0,5662.0,0.369893232154,0.124900732374,37 02900,Iredell (South)--Mooresville Town & Statesville City ,1,,,,37,2900,nc
6659,5550000,23065.0,13544.0,31580.0,5029.0,0.369963670136,0.137370591931,55 50000,Walworth County ,1,,,,55,50000,wi
6660,5550000,23065.0,13544.0,31580.0,5029.0,0.369963670136,0.137370591931,55 50000,Walworth County ,1,,,,55,50000,wi
6662,5550000,23065.0,13544.0,31580.0,5029.0,0.369963670136,0.137370591931,55 50000,Walworth County ,1,,,,55,50000,wi
6661,5550000,23065.0,13544.0,31580.0,5029.0,0.369963670136,0.137370591931,55 50000,Walworth County ,1,,,,55,50000,wi
791,66510,24290.0,14291.0,32925.0,5656.0,0.37041548949,0.146600658355,06 06510,Riverside County (Northwest)--Riverside City (East) ,1,,,,6,6510,ca
790,66510,24290.0,14291.0,32925.0,5656.0,0.37041548949,0.146600658355,06 06510,Riverside County (Northwest)--Riverside City (East) ,1,,,,6,6510,ca
789,66510,24290.0,14291.0,32925.0,5656.0,0.37041548949,0.146600658355,06 06510,Riverside County (Northwest)--Riverside City (East) ,1,,,,6,6510,ca
6468,50200,34370.0,20224.0,47892.0,6702.0,0.370443638495,0.122760742939,50 00200,"Northeast Vermont--Washington, Caledonia, Orleans, Lamoille & Essex Counties ",1,,,,50,200,vt
6470,50200,34370.0,20224.0,47892.0,6702.0,0.370443638495,0.122760742939,50 00200,"Northeast Vermont--Washington, Caledonia, Orleans, Lamoille & Essex Counties ",1,,,,50,200,vt
6469,50200,34370.0,20224.0,47892.0,6702.0,0.370443638495,0.122760742939,50 00200,"Northeast Vermont--Washington, Caledonia, Orleans, Lamoille & Essex Counties ",1,,,,50,200,vt
2830,222000,25150.0,14804.0,34104.0,5850.0,0.370526105021,0.146418381138,22 02000,South Central Planning & Development Commission 2--Lafourche & Assumption Parishes ,1,,,,22,2000,la
2829,222000,25150.0,14804.0,34104.0,5850.0,0.370526105021,0.146418381138,22 02000,South Central Planning & Development Commission 2--Lafourche & Assumption Parishes ,1,,,,22,2000,la
2831,222000,25150.0,14804.0,34104.0,5850.0,0.370526105021,0.146418381138,22 02000,South Central Planning & Development Commission 2--Lafourche & Assumption Parishes ,1,,,,22,2000,la
115,2400,19665.0,11596.0,26293.0,4968.0,0.370941428617,0.158920060139,02 00400,Subsistence Alaska ,1,,,,2,400,ak
114,2400,19665.0,11596.0,26293.0,4968.0,0.370941428617,0.158920060139,02 00400,Subsistence Alaska ,1,,,,2,400,ak
116,2400,19665.0,11596.0,26293.0,4968.0,0.370941428617,0.158920060139,02 00400,Subsistence Alaska ,1,,,,2,400,ak
1863,131004,25879.0,15261.0,34990.0,6150.0,0.370952843947,0.149489547885,13 01004,Atlanta Regional Commission (Central)--Fulton County (South)--Union & Fairburn Cities ,1,,,,13,1004,ga
1864,131004,25879.0,15261.0,34990.0,6150.0,0.370952843947,0.149489547885,13 01004,Atlanta Regional Commission (Central)--Fulton County (South)--Union & Fairburn Cities ,1,,,,13,1004,ga
1865,131004,25879.0,15261.0,34990.0,6150.0,0.370952843947,0.149489547885,13 01004,Atlanta Regional Commission (Central)--Fulton County (South)--Union & Fairburn Cities ,1,,,,13,1004,ga
6666,5555101,32483.0,19162.0,46484.0,5161.0,0.371033013845,0.0999322296447,55 55101,"Barron, Polk, Clark & Chippewa (North) Counties ",3,,,,55,55101,wi
6665,5555101,32483.0,19162.0,46484.0,5161.0,0.371033013845,0.0999322296447,55 55101,"Barron, Polk, Clark & Chippewa (North) Counties ",3,,,,55,55101,wi
6664,5555101,32483.0,19162.0,46484.0,5161.0,0.371033013845,0.0999322296447,55 55101,"Barron, Polk, Clark & Chippewa (North) Counties ",3,,,,55,55101,wi
6663,5555101,32483.0,19162.0,46484.0,5161.0,0.371033013845,0.0999322296447,55 55101,"Barron, Polk, Clark & Chippewa (North) Counties ",3,,,,55,55101,wi
